Variable,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
GUERRERO,10,0.24,0.02,12,0.29,0.01,3,0.07,0.01,1,0.02,0,11,0.26,0.01,5,0.12,0.01,4,0.1,0.01,8,0.19,0.01,6,0.14,0.01,9,0.21,0.01,11,0.26,0.01,4,0.1,0.01,3,0.07,0.01,5,0.12,0.01,11,0.26,0.01,5,0.12,0.01,7,0.17,0.01,11,0.26,0.01,6,0.14,0.01,5,0.12,0.01,11,0.26,0.01,10,0.24,0.01,4,0.1,0.01,6,0.14,0.01,8,0.19,0.01,7,0.17,0.01,6,0.14,0.01,10,0.24,0.01,7,0.17,0.01,4,0.1,0.01,11,0.26,0.01,5,0.12,0.01,5,0.12,0.01,7,0.17,0.01,2,0.05,0.01,12,0.29,0.02
HIDALGO,20,0.13,0.04,47,0.3,0.04,29,0.19,0.05,14,0.09,0.05,28,0.18,0.03,17,0.11,0.04,16,0.1,0.05,30,0.19,0.04,24,0.16,0.03,20,0.13,0.03,41,0.27,0.04,24,0.16,0.03,13,0.08,0.03,20,0.13,0.04,21,0.14,0.03,22,0.14,0.03,35,0.23,0.05,44,0.28,0.05,20,0.13,0.04,18,0.12,0.03,30,0.19,0.04,38,0.25,0.05,22,0.14,0.04,27,0.17,0.03,27,0.17,0.04,28,0.18,0.05,30,0.19,0.04,31,0.2,0.03,18,0.12,0.04,21,0.14,0.03,59,0.38,0.04,12,0.08,0.03,21,0.14,0.05,30,0.19,0.04,11,0.07,0.03,22,0.14,0.04
JALISCO,26,0.19,0.05,36,0.27,0.03,20,0.15,0.03,10,0.07,0.03,33,0.24,0.03,10,0.07,0.02,8,0.06,0.02,30,0.22,0.04,25,0.19,0.03,21,0.16,0.03,17,0.13,0.02,34,0.25,0.05,14,0.1,0.03,7,0.05,0.01,28,0.21,0.03,27,0.2,0.04,35,0.26,0.05,24,0.18,0.03,14,0.1,0.03,16,0.12,0.03,25,0.19,0.03,32,0.24,0.04,20,0.15,0.03,28,0.21,0.03,20,0.15,0.03,26,0.19,0.04,24,0.18,0.03,26,0.19,0.03,14,0.1,0.03,25,0.19,0.04,53,0.39,0.03,20,0.15,0.04,13,0.1,0.03,19,0.14,0.02,16,0.12,0.04,14,0.1,0.02
MICHOACÁN,6,0.18,0.01,12,0.36,0.01,5,0.15,0.01,1,0.03,0,7,0.21,0.01,2,0.06,0.01,4,0.12,0.01,7,0.21,0.01,8,0.24,0.01,3,0.09,0.01,5,0.15,0.01,6,0.18,0.01,4,0.12,0.01,4,0.12,0.01,6,0.18,0.01,4,0.12,0.01,4,0.12,0.01,11,0.33,0.01,1,0.03,0,4,0.12,0.01,8,0.24,0.01,8,0.24,0.01,8,0.24,0.01,4,0.12,0.01,6,0.18,0.01,3,0.09,0.01,4,0.12,0.01,12,0.36,0.01,4,0.12,0.01,4,0.12,0.01,12,0.36,0.01,3,0.09,0.01,2,0.06,0,5,0.15,0.01,5,0.15,0.01,6,0.18,0.01
MORELOS,26,0.15,0.05,58,0.33,0.04,20,0.11,0.03,10,0.06,0.03,48,0.27,0.05,15,0.09,0.04,15,0.09,0.04,40,0.23,0.05,36,0.2,0.04,30,0.17,0.05,34,0.19,0.04,22,0.12,0.03,22,0.12,0.05,21,0.12,0.04,34,0.19,0.04,30,0.17,0.04,32,0.18,0.04,38,0.22,0.04,22,0.12,0.04,20,0.11,0.04,32,0.18,0.04,34,0.19,0.04,31,0.18,0.05,38,0.22,0.04,29,0.16,0.04,19,0.11,0.03,33,0.19,0.05,46,0.26,0.05,21,0.12,0.04,29,0.16,0.04,63,0.36,0.04,19,0.11,0.04,22,0.12,0.05,27,0.15,0.03,11,0.06,0.03,35,0.2,0.06
NAYARIT,30,0.2,0.05,38,0.25,0.03,18,0.12,0.03,11,0.07,0.04,44,0.29,0.04,10,0.07,0.02,17,0.11,0.05,26,0.17,0.03,23,0.15,0.03,27,0.18,0.04,33,0.22,0.04,25,0.17,0.03,15,0.1,0.04,26,0.17,0.05,24,0.16,0.03,26,0.17,0.04,23,0.15,0.03,37,0.25,0.04,16,0.11,0.03,20,0.13,0.04,33,0.22,0.04,32,0.21,0.04,16,0.11,0.03,34,0.23,0.04,22,0.15,0.03,20,0.13,0.03,35,0.23,0.05,26,0.17,0.03,22,0.15,0.04,26,0.17,0.04,51,0.34,0.03,21,0.14,0.05,18,0.12,0.04,29,0.19,0.04,13,0.09,0.03,19,0.13,0.03
NUEVO LEÓN,6,0.19,0.01,9,0.29,0.01,5,0.16,0.01,1,0.03,0,8,0.26,0.01,2,0.07,0.01,2,0.07,0.01,7,0.23,0.01,9,0.29,0.01,3,0.1,0.01,3,0.1,0,7,0.23,0.01,1,0.03,0,7,0.23,0.01,8,0.26,0.01,4,0.13,0.01,4,0.13,0.01,7,0.23,0.01,2,0.07,0,2,0.07,0,3,0.1,0,9,0.29,0.01,9,0.29,0.01,6,0.19,0.01,4,0.13,0.01,5,0.16,0.01,4,0.13,0.01,9,0.29,0.01,6,0.19,0.01,3,0.1,0,16,0.52,0.01,1,0.03,0,2,0.07,0,5,0.16,0.01,1,0.03,0,6,0.19,0.01
PUEBLA,15,0.11,0.03,47,0.35,0.04,13,0.1,0.02,10,0.08,0.03,34,0.26,0.03,14,0.11,0.03,13,0.1,0.04,24,0.18,0.03,25,0.19,0.03,20,0.15,0.03,30,0.23,0.03,21,0.16,0.03,8,0.06,0.02,23,0.17,0.04,28,0.21,0.03,25,0.19,0.03,20,0.15,0.03,29,0.22,0.03,20,0.15,0.04,12,0.09,0.02,24,0.18,0.03,18,0.14,0.02,26,0.2,0.04,33,0.25,0.04,23,0.17,0.03,12,0.09,0.02,33,0.25,0.05,32,0.24,0.03,14,0.11,0.03,19,0.14,0.03,54,0.41,0.03,15,0.11,0.03,10,0.08,0.02,28,0.21,0.04,9,0.07,0.02,17,0.13,0.03
QUERÉTARO,14,0.07,0.02,65,0.34,0.05,30,0.16,0.05,16,0.08,0.05,45,0.24,0.04,21,0.11,0.05,21,0.11,0.06,38,0.2,0.05,28,0.15,0.04,28,0.15,0.04,41,0.22,0.04,35,0.18,0.05,23,0.12,0.05,26,0.14,0.05,40,0.21,0.05,31,0.16,0.04,32,0.17,0.04,39,0.2,0.04,26,0.14,0.05,18,0.09,0.03,39,0.2,0.05,39,0.2,0.05,36,0.19,0.06,33,0.17,0.04,39,0.2,0.05,15,0.08,0.03,33,0.17,0.05,38,0.2,0.04,22,0.12,0.04,44,0.23,0.06,68,0.36,0.04,29,0.15,0.06,21,0.11,0.05,39,0.2,0.05,15,0.08,0.04,19,0.1,0.03
QUINTANA ROO,23,0.14,0.04,62,0.37,0.05,21,0.12,0.04,5,0.03,0.02,48,0.28,0.05,11,0.07,0.03,12,0.07,0.03,37,0.22,0.05,24,0.14,0.03,21,0.12,0.03,43,0.25,0.05,33,0.19,0.04,21,0.12,0.05,17,0.1,0.03,39,0.23,0.05,25,0.15,0.03,20,0.12,0.03,48,0.28,0.05,20,0.12,0.04,16,0.09,0.03,39,0.23,0.05,46,0.27,0.06,17,0.1,0.03,32,0.19,0.04,31,0.18,0.04,31,0.18,0.05,31,0.18,0.04,33,0.19,0.03,19,0.11,0.04,25,0.15,0.04,63,0.37,0.04,7,0.04,0.02,16,0.09,0.04,40,0.24,0.05,23,0.14,0.06,21,0.12,0.04
SAN LUIS POTOSÍ,15,0.09,0.03,57,0.34,0.04,21,0.12,0.04,15,0.09,0.05,40,0.24,0.04,21,0.12,0.05,24,0.14,0.07,26,0.15,0.03,35,0.21,0.04,22,0.13,0.04,32,0.19,0.04,30,0.18,0.04,13,0.08,0.03,24,0.14,0.04,27,0.16,0.03,34,0.2,0.05,34,0.2,0.05,37,0.22,0.04,29,0.17,0.05,18,0.11,0.03,31,0.18,0.04,30,0.18,0.04,29,0.17,0.05,32,0.19,0.04,36,0.21,0.05,24,0.14,0.04,27,0.16,0.04,34,0.2,0.03,21,0.12,0.04,27,0.16,0.04,52,0.31,0.03,20,0.12,0.04,28,0.17,0.06,34,0.2,0.04,13,0.08,0.03,22,0.13,0.04
SINALOA,35,0.18,0.06,55,0.29,0.04,31,0.16,0.05,11,0.06,0.04,44,0.23,0.04,15,0.08,0.04,7,0.04,0.02,41,0.22,0.05,34,0.18,0.04,31,0.16,0.05,29,0.15,0.03,49,0.26,0.07,19,0.1,0.05,24,0.13,0.04,39,0.2,0.05,23,0.12,0.03,45,0.24,0.06,41,0.22,0.04,26,0.14,0.05,20,0.11,0.04,33,0.17,0.04,38,0.2,0.05,34,0.18,0.05,40,0.21,0.05,31,0.16,0.04,30,0.16,0.05,28,0.15,0.04,51,0.27,0.05,22,0.12,0.04,29,0.15,0.04,73,0.38,0.05,21,0.11,0.05,26,0.14,0.06,37,0.19,0.05,17,0.09,0.04,17,0.09,0.03
SONORA,22,0.15,0.04,48,0.33,0.04,18,0.12,0.03,12,0.08,0.04,36,0.25,0.03,11,0.08,0.03,12,0.08,0.03,29,0.2,0.04,25,0.17,0.03,23,0.16,0.04,33,0.22,0.04,25,0.17,0.03,21,0.14,0.05,20,0.14,0.04,28,0.19,0.03,22,0.15,0.03,22,0.15,0.03,34,0.23,0.04,19,0.13,0.03,19,0.13,0.04,27,0.18,0.03,22,0.15,0.03,22,0.15,0.04,38,0.26,0.04,24,0.16,0.03,13,0.09,0.02,30,0.2,0.04,39,0.27,0.04,20,0.14,0.04,21,0.14,0.03,49,0.33,0.03,18,0.12,0.04,19,0.13,0.04,29,0.2,0.04,14,0.1,0.04,18,0.12,0.03
TABASCO,29,0.22,0.05,42,0.32,0.03,16,0.12,0.03,3,0.02,0.01,33,0.25,0.03,7,0.05,0.02,5,0.04,0.01,24,0.19,0.03,29,0.22,0.04,20,0.15,0.03,23,0.18,0.03,29,0.22,0.04,15,0.12,0.04,20,0.15,0.04,24,0.19,0.03,27,0.21,0.04,19,0.15,0.03,25,0.19,0.03,24,0.19,0.04,17,0.13,0.03,23,0.18,0.03,22,0.17,0.03,17,0.13,0.03,27,0.21,0.03,16,0.12,0.02,17,0.13,0.03,23,0.18,0.03,38,0.29,0.04,16,0.12,0.03,20,0.15,0.03,41,0.32,0.03,10,0.08,0.02,15,0.12,0.03,20,0.15,0.03,22,0.17,0.06,22,0.17,0.04
TAMAULIPAS,20,0.13,0.04,56,0.37,0.04,16,0.11,0.03,6,0.04,0.02,32,0.21,0.03,20,0.13,0.05,14,0.09,0.04,31,0.21,0.04,30,0.2,0.04,18,0.12,0.03,38,0.25,0.04,19,0.13,0.03,14,0.09,0.03,16,0.11,0.03,32,0.22,0.04,33,0.22,0.05,19,0.13,0.03,35,0.24,0.04,15,0.1,0.03,16,0.11,0.03,33,0.22,0.04,30,0.2,0.04,26,0.17,0.04,29,0.2,0.03,25,0.17,0.03,12,0.08,0.02,25,0.17,0.03,40,0.27,0.04,21,0.14,0.04,26,0.17,0.04,61,0.41,0.04,18,0.12,0.04,14,0.09,0.03,22,0.15,0.03,13,0.09,0.03,21,0.14,0.04
TLAXCALA,23,0.15,0.04,46,0.29,0.04,28,0.18,0.05,11,0.07,0.04,37,0.24,0.04,12,0.08,0.03,9,0.06,0.03,24,0.15,0.03,37,0.24,0.05,21,0.13,0.03,38,0.24,0.04,28,0.18,0.04,8,0.05,0.02,23,0.15,0.04,34,0.22,0.04,27,0.17,0.04,28,0.18,0.04,37,0.24,0.04,19,0.12,0.03,28,0.18,0.05,20,0.13,0.02,33,0.21,0.04,20,0.13,0.03,37,0.24,0.04,27,0.17,0.04,23,0.15,0.04,22,0.14,0.03,40,0.26,0.04,22,0.14,0.04,23,0.15,0.03,71,0.45,0.05,13,0.08,0.03,16,0.1,0.04,25,0.16,0.03,12,0.08,0.03,20,0.13,0.03
VERACRUZ,19,0.17,0.03,34,0.3,0.03,16,0.14,0.03,4,0.04,0.01,30,0.27,0.03,9,0.08,0.02,9,0.08,0.03,21,0.19,0.03,22,0.2,0.03,18,0.16,0.03,29,0.26,0.03,13,0.12,0.02,10,0.09,0.02,15,0.13,0.03,24,0.21,0.03,20,0.18,0.03,14,0.13,0.02,29,0.26,0.03,20,0.18,0.04,16,0.14,0.03,15,0.13,0.02,20,0.18,0.02,12,0.11,0.02,29,0.26,0.03,18,0.16,0.02,17,0.15,0.03,18,0.16,0.03,29,0.26,0.03,16,0.14,0.03,14,0.13,0.02,36,0.32,0.02,9,0.08,0.02,17,0.15,0.04,21,0.19,0.03,11,0.1,0.03,18,0.16,0.03
YUCATÁN,17,0.17,0.03,29,0.29,0.02,13,0.13,0.02,10,0.1,0.03,23,0.23,0.02,9,0.09,0.02,7,0.07,0.02,17,0.17,0.02,20,0.2,0.03,17,0.17,0.03,24,0.24,0.03,16,0.16,0.02,12,0.12,0.03,19,0.19,0.03,20,0.2,0.02,15,0.15,0.02,12,0.12,0.02,23,0.23,0.02,9,0.09,0.02,15,0.15,0.03,19,0.19,0.02,14,0.14,0.02,23,0.23,0.04,21,0.21,0.02,16,0.16,0.02,8,0.08,0.01,17,0.17,0.02,29,0.29,0.03,11,0.11,0.02,20,0.2,0.03,40,0.4,0.03,13,0.13,0.03,12,0.12,0.03,16,0.16,0.02,8,0.08,0.02,12,0.12,0.02
ZACATECAS,19,0.1,0.03,52,0.28,0.04,34,0.18,0.06,15,0.08,0.05,46,0.25,0.04,21,0.11,0.05,21,0.11,0.06,27,0.14,0.04,40,0.21,0.05,34,0.18,0.05,35,0.19,0.04,30,0.16,0.04,23,0.12,0.05,25,0.13,0.04,35,0.19,0.04,27,0.14,0.04,31,0.17,0.04,46,0.25,0.05,28,0.15,0.05,32,0.17,0.06,35,0.19,0.04,39,0.21,0.05,23,0.12,0.04,30,0.16,0.03,32,0.17,0.04,32,0.17,0.06,31,0.17,0.04,35,0.19,0.04,26,0.14,0.05,31,0.17,0.05,64,0.34,0.04,19,0.1,0.04,12,0.06,0.03,37,0.2,0.05,26,0.14,0.07,29,0.16,0.05
Hombre,294,0.16,0.51,581,0.31,0.44,255,0.14,0.43,126,0.07,0.42,419,0.23,0.4,177,0.1,0.43,146,0.08,0.42,337,0.18,0.43,357,0.19,0.44,280,0.15,0.44,398,0.22,0.43,334,0.18,0.44,158,0.09,0.37,231,0.13,0.41,378,0.2,0.45,342,0.19,0.47,345,0.19,0.46,397,0.21,0.42,225,0.12,0.4,236,0.13,0.44,354,0.19,0.43,356,0.19,0.43,286,0.16,0.46,394,0.21,0.45,313,0.17,0.42,276,0.15,0.47,321,0.17,0.44,417,0.23,0.42,220,0.12,0.43,304,0.16,0.44,715,0.39,0.45,190,0.1,0.41,187,0.1,0.42,330,0.18,0.42,183,0.1,0.47,246,0.13,0.42
Mujer,283,0.12,0.49,733,0.31,0.56,344,0.14,0.57,175,0.07,0.58,629,0.26,0.6,236,0.1,0.57,206,0.09,0.59,444,0.19,0.57,453,0.19,0.56,350,0.15,0.56,526,0.22,0.57,421,0.18,0.56,267,0.11,0.63,335,0.14,0.59,462,0.19,0.55,385,0.16,0.53,407,0.17,0.54,544,0.23,0.58,341,0.14,0.6,301,0.13,0.56,473,0.2,0.57,464,0.19,0.57,339,0.14,0.54,482,0.2,0.55,441,0.18,0.59,310,0.13,0.53,405,0.17,0.56,569,0.24,0.58,292,0.12,0.57,383,0.16,0.56,862,0.36,0.55,277,0.12,0.59,263,0.11,0.58,457,0.19,0.58,207,0.09,0.53,334,0.14,0.58
18 a 20 años,0,0,0,1,0.1,0,3,0.3,0.01,2,0.2,0.01,2,0.2,0,2,0.2,0.01,2,0.2,0.01,3,0.3,0,1,0.1,0,2,0.2,0,1,0.1,0,1,0.1,0,2,0.2,0.01,2,0.2,0,1,0.1,0,1,0.1,0,3,0.3,0,1,0.1,0,1,0.1,0,1,0.1,0,2,0.2,0,3,0.3,0,1,0.1,0,2,0.2,0,0,0,0,1,0.1,0,2,0.2,0,2,0.2,0,2,0.2,0,3,0.3,0,5,0.5,0,2,0.2,0,1,0.1,0,0,0,0,1,0.1,0,1,0.1,0
21 a 30 años,22,0.11,0.04,68,0.33,0.05,30,0.15,0.05,21,0.1,0.07,48,0.23,0.05,16,0.08,0.04,14,0.07,0.04,45,0.22,0.06,29,0.14,0.04,28,0.14,0.04,49,0.24,0.05,40,0.2,0.05,15,0.07,0.04,29,0.14,0.05,39,0.19,0.05,41,0.2,0.06,27,0.13,0.04,54,0.26,0.06,35,0.17,0.06,26,0.13,0.05,45,0.22,0.05,35,0.17,0.04,32,0.16,0.05,32,0.16,0.04,37,0.18,0.05,22,0.11,0.04,40,0.2,0.06,38,0.19,0.04,30,0.15,0.06,38,0.19,0.06,82,0.4,0.05,15,0.07,0.03,22,0.11,0.05,42,0.21,0.05,19,0.09,0.05,25,0.12,0.04
31 a 40 años,103,0.1,0.18,294,0.3,0.22,122,0.12,0.2,82,0.08,0.27,284,0.29,0.27,108,0.11,0.26,100,0.1,0.28,194,0.2,0.25,167,0.17,0.21,160,0.16,0.25,204,0.21,0.22,168,0.17,0.22,121,0.12,0.29,142,0.14,0.25,195,0.2,0.23,162,0.16,0.22,159,0.16,0.21,214,0.22,0.23,153,0.15,0.27,112,0.11,0.21,195,0.2,0.24,196,0.2,0.24,121,0.12,0.19,216,0.22,0.25,197,0.2,0.26,129,0.13,0.22,190,0.19,0.26,208,0.21,0.21,113,0.11,0.22,156,0.16,0.23,319,0.32,0.2,122,0.12,0.26,124,0.13,0.28,185,0.19,0.24,112,0.11,0.29,131,0.13,0.23
41 a 50 años,180,0.14,0.31,362,0.29,0.28,163,0.13,0.27,102,0.08,0.34,315,0.25,0.3,136,0.11,0.33,96,0.08,0.27,209,0.17,0.27,258,0.21,0.32,181,0.14,0.29,283,0.23,0.31,231,0.18,0.31,133,0.11,0.31,179,0.14,0.32,245,0.2,0.29,204,0.16,0.28,227,0.18,0.3,270,0.22,0.29,171,0.14,0.3,156,0.12,0.29,246,0.2,0.3,244,0.19,0.3,195,0.16,0.31,246,0.2,0.28,233,0.19,0.31,196,0.16,0.33,218,0.17,0.3,294,0.23,0.3,133,0.11,0.26,184,0.15,0.27,445,0.35,0.28,156,0.12,0.33,128,0.1,0.28,233,0.19,0.3,105,0.08,0.27,191,0.15,0.33
