Variable,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
GUERRERO,46,0.19,0.01,53,0.22,0.01,33,0.13,0.01,22,0.09,0.01,25,0.1,0.01,68,0.28,0.01,34,0.14,0.01,48,0.19,0.01,46,0.19,0.01,42,0.17,0.01,39,0.16,0.01,38,0.15,0.01,35,0.14,0.01,36,0.15,0.01,29,0.12,0.01,60,0.24,0.01,48,0.19,0.01,39,0.16,0.01,39,0.16,0.01,30,0.12,0.01,44,0.18,0.01,41,0.17,0.01,42,0.17,0.01,49,0.2,0.01,36,0.15,0.01,50,0.2,0.01,52,0.21,0.01,42,0.17,0.01,42,0.17,0.01,23,0.09,0.01,56,0.23,0.01,28,0.11,0.01,43,0.18,0.01,39,0.16,0.01,51,0.21,0.01,28,0.11,0.01
HIDALGO,158,0.15,0.04,265,0.25,0.04,188,0.18,0.04,121,0.12,0.04,64,0.06,0.03,249,0.24,0.03,121,0.12,0.04,226,0.22,0.04,241,0.23,0.04,141,0.14,0.03,145,0.14,0.03,171,0.16,0.03,151,0.14,0.04,141,0.14,0.03,153,0.15,0.03,200,0.19,0.04,195,0.19,0.04,205,0.2,0.04,171,0.16,0.04,137,0.13,0.04,143,0.14,0.03,207,0.2,0.04,216,0.21,0.04,171,0.16,0.04,166,0.16,0.04,143,0.14,0.03,165,0.16,0.04,218,0.21,0.04,224,0.21,0.04,129,0.12,0.04,278,0.27,0.03,133,0.13,0.04,155,0.15,0.03,158,0.15,0.04,201,0.19,0.04,120,0.12,0.04
JALISCO,153,0.12,0.04,317,0.25,0.05,211,0.17,0.04,160,0.13,0.05,94,0.08,0.04,323,0.26,0.04,96,0.08,0.03,271,0.22,0.04,237,0.19,0.04,207,0.17,0.04,219,0.17,0.05,228,0.18,0.05,158,0.13,0.04,159,0.13,0.04,183,0.15,0.04,276,0.22,0.05,234,0.19,0.04,248,0.2,0.05,211,0.17,0.04,164,0.13,0.04,207,0.17,0.05,213,0.17,0.04,260,0.21,0.04,202,0.16,0.05,222,0.18,0.05,211,0.17,0.05,188,0.15,0.04,238,0.19,0.04,263,0.21,0.04,135,0.11,0.04,418,0.33,0.05,135,0.11,0.04,231,0.18,0.05,164,0.13,0.04,187,0.15,0.04,122,0.1,0.04
MICHOACÁN,2,0.17,0,2,0.17,0,5,0.42,0,1,0.08,0,0,0,0,2,0.17,0,1,0.08,0,3,0.25,0,2,0.17,0,2,0.17,0,1,0.08,0,3,0.25,0,4,0.33,0,3,0.25,0,1,0.08,0,2,0.17,0,1,0.08,0,1,0.08,0,1,0.08,0,2,0.17,0,1,0.08,0,3,0.25,0,1,0.08,0,4,0.33,0,1,0.08,0,1,0.08,0,1,0.08,0,1,0.08,0,6,0.5,0,2,0.17,0,3,0.25,0,1,0.08,0,2,0.17,0,3,0.25,0,3,0.25,0,0,0,0
MORELOS,219,0.15,0.05,321,0.21,0.05,229,0.15,0.04,184,0.12,0.05,106,0.07,0.05,446,0.3,0.06,123,0.08,0.04,314,0.21,0.05,284,0.19,0.05,258,0.17,0.06,258,0.17,0.06,267,0.18,0.05,197,0.13,0.05,242,0.16,0.06,238,0.16,0.05,283,0.19,0.05,270,0.18,0.05,273,0.18,0.05,271,0.18,0.06,179,0.12,0.05,240,0.16,0.06,307,0.2,0.05,312,0.21,0.05,193,0.13,0.04,259,0.17,0.06,253,0.17,0.05,245,0.16,0.05,275,0.18,0.05,307,0.2,0.05,163,0.11,0.04,434,0.29,0.05,194,0.13,0.06,267,0.18,0.05,196,0.13,0.05,250,0.17,0.05,161,0.11,0.05
NAYARIT,102,0.16,0.02,143,0.22,0.02,117,0.18,0.02,70,0.11,0.02,43,0.07,0.02,170,0.26,0.02,75,0.12,0.02,144,0.22,0.02,117,0.18,0.02,100,0.16,0.02,100,0.16,0.02,109,0.17,0.02,83,0.13,0.02,100,0.16,0.02,99,0.15,0.02,132,0.21,0.02,125,0.19,0.02,106,0.16,0.02,118,0.18,0.02,84,0.13,0.02,103,0.16,0.02,112,0.17,0.02,129,0.2,0.02,99,0.15,0.02,93,0.14,0.02,102,0.16,0.02,100,0.16,0.02,136,0.21,0.02,128,0.2,0.02,85,0.13,0.02,174,0.27,0.02,72,0.11,0.02,108,0.17,0.02,95,0.15,0.02,119,0.19,0.02,76,0.12,0.02
NUEVO LEÓN,19,0.18,0,21,0.2,0,20,0.19,0,11,0.11,0,4,0.04,0,28,0.27,0,8,0.08,0,28,0.27,0,17,0.17,0,17,0.17,0,18,0.18,0,15,0.15,0,17,0.17,0,8,0.08,0,17,0.17,0,19,0.18,0,21,0.2,0,21,0.2,0,15,0.15,0,15,0.15,0,13,0.13,0,17,0.17,0,29,0.28,0.01,14,0.14,0,17,0.17,0,17,0.17,0,18,0.18,0,22,0.21,0,17,0.17,0,12,0.12,0,27,0.26,0,14,0.14,0,18,0.18,0,17,0.17,0,14,0.14,0,13,0.13,0
PUEBLA,92,0.1,0.02,220,0.25,0.03,200,0.22,0.04,102,0.11,0.03,62,0.07,0.03,215,0.24,0.03,85,0.1,0.03,207,0.23,0.03,187,0.21,0.03,133,0.15,0.03,131,0.15,0.03,148,0.17,0.03,116,0.13,0.03,129,0.15,0.03,122,0.14,0.03,177,0.2,0.03,168,0.19,0.03,179,0.2,0.03,118,0.13,0.02,130,0.15,0.03,107,0.12,0.02,196,0.22,0.03,202,0.23,0.03,138,0.16,0.03,170,0.19,0.04,122,0.14,0.03,134,0.15,0.03,160,0.18,0.03,195,0.22,0.03,110,0.12,0.03,310,0.35,0.04,83,0.09,0.02,141,0.16,0.03,123,0.14,0.03,133,0.15,0.03,101,0.11,0.03
QUERÉTARO,193,0.13,0.04,339,0.23,0.05,253,0.17,0.05,194,0.13,0.06,125,0.08,0.05,386,0.26,0.05,147,0.1,0.05,306,0.21,0.05,284,0.19,0.05,249,0.17,0.05,226,0.15,0.05,278,0.19,0.06,207,0.14,0.05,212,0.14,0.05,226,0.15,0.05,292,0.2,0.05,272,0.18,0.05,281,0.19,0.05,266,0.18,0.05,196,0.13,0.05,229,0.15,0.05,284,0.19,0.05,293,0.2,0.05,222,0.15,0.05,237,0.16,0.05,242,0.16,0.05,249,0.17,0.05,281,0.19,0.05,309,0.21,0.05,172,0.12,0.05,440,0.3,0.05,195,0.13,0.06,249,0.17,0.05,190,0.13,0.05,265,0.18,0.05,151,0.1,0.04
QUINTANA ROO,210,0.16,0.05,307,0.23,0.05,228,0.17,0.04,139,0.1,0.04,111,0.08,0.05,364,0.27,0.05,134,0.1,0.04,284,0.21,0.05,246,0.18,0.04,234,0.17,0.05,233,0.17,0.05,228,0.17,0.05,179,0.13,0.05,193,0.14,0.05,205,0.15,0.05,239,0.18,0.04,267,0.2,0.05,276,0.2,0.05,225,0.17,0.05,198,0.15,0.05,196,0.14,0.05,293,0.22,0.05,259,0.19,0.04,187,0.14,0.04,229,0.17,0.05,211,0.16,0.05,231,0.17,0.05,258,0.19,0.05,268,0.2,0.04,161,0.12,0.04,382,0.28,0.05,165,0.12,0.05,253,0.19,0.05,195,0.14,0.05,221,0.16,0.04,142,0.11,0.04
SAN LUIS POTOSÍ,115,0.15,0.03,167,0.21,0.03,177,0.22,0.03,79,0.1,0.02,60,0.08,0.03,191,0.24,0.03,85,0.11,0.03,182,0.23,0.03,151,0.19,0.03,118,0.15,0.03,110,0.14,0.02,143,0.18,0.03,107,0.14,0.03,113,0.14,0.03,133,0.17,0.03,158,0.2,0.03,150,0.19,0.03,128,0.16,0.02,112,0.14,0.02,120,0.15,0.03,115,0.15,0.03,158,0.2,0.03,168,0.21,0.03,115,0.15,0.03,133,0.17,0.03,125,0.16,0.03,101,0.13,0.02,138,0.18,0.03,170,0.22,0.03,121,0.15,0.03,236,0.3,0.03,82,0.1,0.02,112,0.14,0.02,138,0.18,0.03,130,0.17,0.03,90,0.11,0.03
SINALOA,262,0.18,0.06,297,0.2,0.04,282,0.19,0.06,208,0.14,0.06,115,0.08,0.05,334,0.22,0.05,196,0.13,0.06,339,0.23,0.05,273,0.18,0.05,238,0.16,0.05,220,0.15,0.05,232,0.16,0.05,212,0.14,0.05,244,0.16,0.06,233,0.16,0.05,279,0.19,0.05,256,0.17,0.05,274,0.18,0.05,232,0.16,0.05,202,0.14,0.05,214,0.14,0.05,313,0.21,0.05,316,0.21,0.05,220,0.15,0.05,243,0.16,0.05,221,0.15,0.05,245,0.16,0.05,257,0.17,0.05,310,0.21,0.05,221,0.15,0.06,351,0.24,0.04,194,0.13,0.06,251,0.17,0.05,202,0.14,0.05,281,0.19,0.06,217,0.15,0.06
SONORA,145,0.15,0.03,215,0.22,0.03,166,0.17,0.03,126,0.13,0.04,83,0.09,0.04,237,0.24,0.03,85,0.09,0.03,218,0.23,0.03,160,0.17,0.03,169,0.17,0.04,144,0.15,0.03,195,0.2,0.04,145,0.15,0.04,143,0.15,0.03,170,0.18,0.04,192,0.2,0.03,170,0.18,0.03,151,0.16,0.03,163,0.17,0.03,128,0.13,0.03,163,0.17,0.04,178,0.18,0.03,198,0.2,0.03,141,0.15,0.03,149,0.15,0.03,161,0.17,0.04,156,0.16,0.03,164,0.17,0.03,209,0.22,0.04,132,0.14,0.04,285,0.29,0.03,105,0.11,0.03,156,0.16,0.03,142,0.15,0.03,167,0.17,0.03,115,0.12,0.03
TABASCO,151,0.16,0.04,252,0.27,0.04,169,0.18,0.03,89,0.1,0.03,64,0.07,0.03,209,0.22,0.03,112,0.12,0.04,220,0.24,0.04,210,0.23,0.04,119,0.13,0.03,130,0.14,0.03,143,0.15,0.03,102,0.11,0.03,117,0.13,0.03,149,0.16,0.03,207,0.22,0.04,179,0.19,0.03,180,0.19,0.03,143,0.15,0.03,119,0.13,0.03,127,0.14,0.03,187,0.2,0.03,194,0.21,0.03,162,0.17,0.04,147,0.16,0.03,136,0.15,0.03,138,0.15,0.03,180,0.19,0.03,202,0.22,0.03,128,0.14,0.04,277,0.3,0.03,89,0.1,0.03,139,0.15,0.03,152,0.16,0.04,163,0.18,0.03,111,0.12,0.03
TAMAULIPAS,199,0.17,0.05,253,0.22,0.04,235,0.2,0.05,112,0.1,0.03,65,0.06,0.03,301,0.26,0.04,124,0.11,0.04,263,0.23,0.04,249,0.21,0.05,176,0.15,0.04,156,0.13,0.03,196,0.17,0.04,157,0.14,0.04,180,0.16,0.04,187,0.16,0.04,221,0.19,0.04,209,0.18,0.04,209,0.18,0.04,185,0.16,0.04,176,0.15,0.04,173,0.15,0.04,207,0.18,0.04,251,0.22,0.04,168,0.15,0.04,166,0.14,0.04,168,0.15,0.04,162,0.14,0.03,248,0.21,0.04,276,0.24,0.05,140,0.12,0.04,330,0.29,0.04,121,0.1,0.03,156,0.14,0.03,198,0.17,0.05,204,0.18,0.04,150,0.13,0.04
TLAXCALA,147,0.14,0.03,249,0.23,0.04,187,0.17,0.04,114,0.11,0.03,95,0.09,0.04,284,0.26,0.04,125,0.12,0.04,193,0.18,0.03,202,0.19,0.04,196,0.18,0.04,188,0.18,0.04,171,0.16,0.03,140,0.13,0.04,176,0.16,0.04,169,0.16,0.04,200,0.19,0.04,201,0.19,0.04,189,0.18,0.04,177,0.17,0.04,150,0.14,0.04,152,0.14,0.04,212,0.2,0.04,209,0.2,0.04,173,0.16,0.04,167,0.16,0.04,165,0.15,0.04,191,0.18,0.04,209,0.2,0.04,216,0.2,0.04,125,0.12,0.03,318,0.3,0.04,142,0.13,0.04,172,0.16,0.03,144,0.13,0.04,166,0.16,0.03,131,0.12,0.04
VERACRUZ,74,0.12,0.02,157,0.25,0.02,115,0.18,0.02,64,0.1,0.02,56,0.09,0.02,168,0.27,0.02,79,0.13,0.03,118,0.19,0.02,135,0.21,0.02,107,0.17,0.02,97,0.15,0.02,98,0.16,0.02,86,0.14,0.02,106,0.17,0.03,101,0.16,0.02,108,0.17,0.02,105,0.17,0.02,128,0.2,0.02,121,0.19,0.03,69,0.11,0.02,99,0.16,0.02,130,0.21,0.02,129,0.2,0.02,86,0.14,0.02,107,0.17,0.02,106,0.17,0.02,80,0.13,0.02,128,0.2,0.02,146,0.23,0.02,67,0.11,0.02,167,0.26,0.02,78,0.12,0.02,104,0.16,0.02,97,0.15,0.02,101,0.16,0.02,87,0.14,0.03
YUCATÁN,93,0.13,0.02,148,0.21,0.02,133,0.19,0.03,84,0.12,0.02,62,0.09,0.03,186,0.26,0.03,78,0.11,0.03,167,0.24,0.03,133,0.19,0.02,90,0.13,0.02,100,0.14,0.02,138,0.2,0.03,101,0.14,0.03,104,0.15,0.02,105,0.15,0.02,139,0.2,0.02,127,0.18,0.02,129,0.18,0.02,109,0.16,0.02,108,0.15,0.03,115,0.16,0.03,144,0.21,0.03,135,0.19,0.02,92,0.13,0.02,114,0.16,0.02,110,0.16,0.02,108,0.15,0.02,143,0.2,0.03,149,0.21,0.03,77,0.11,0.02,209,0.3,0.03,66,0.09,0.02,110,0.16,0.02,104,0.15,0.03,130,0.19,0.03,82,0.12,0.02
ZACATECAS,145,0.13,0.03,235,0.21,0.04,189,0.17,0.04,193,0.17,0.06,103,0.09,0.04,249,0.22,0.03,166,0.15,0.05,211,0.19,0.03,181,0.16,0.03,146,0.13,0.03,196,0.18,0.04,214,0.19,0.04,153,0.14,0.04,162,0.15,0.04,186,0.17,0.04,235,0.21,0.04,192,0.17,0.04,186,0.17,0.03,178,0.16,0.04,155,0.14,0.04,183,0.16,0.04,199,0.18,0.04,217,0.2,0.04,182,0.16,0.04,189,0.17,0.04,181,0.16,0.04,169,0.15,0.04,196,0.18,0.04,218,0.2,0.04,160,0.14,0.04,283,0.25,0.03,170,0.15,0.05,205,0.18,0.04,145,0.13,0.04,188,0.17,0.04,122,0.11,0.04
Hombre,2024,0.16,0.47,2881,0.23,0.43,2035,0.16,0.39,1563,0.13,0.45,1032,0.08,0.43,2901,0.23,0.39,1367,0.11,0.43,2562,0.21,0.41,2411,0.19,0.43,2023,0.16,0.43,1968,0.16,0.43,2105,0.17,0.42,1635,0.13,0.41,1772,0.14,0.41,1941,0.16,0.43,2399,0.19,0.42,2363,0.19,0.43,2323,0.19,0.43,2122,0.17,0.43,1669,0.13,0.42,1871,0.15,0.43,2412,0.19,0.42,2473,0.2,0.41,1876,0.15,0.42,1895,0.15,0.4,2027,0.16,0.44,2010,0.16,0.42,2325,0.19,0.42,2499,0.2,0.41,1664,0.13,0.45,3383,0.27,0.41,1517,0.12,0.43,2160,0.17,0.43,1709,0.14,0.42,2094,0.17,0.42,1557,0.13,0.45
Mujer,2333,0.14,0.54,3824,0.22,0.57,3126,0.18,0.61,1943,0.11,0.55,1346,0.08,0.57,4471,0.26,0.61,1800,0.11,0.57,3758,0.22,0.6,3173,0.19,0.57,2708,0.16,0.57,2659,0.16,0.58,2941,0.17,0.58,2348,0.14,0.59,2533,0.15,0.59,2580,0.15,0.57,3356,0.2,0.58,3090,0.18,0.57,3129,0.18,0.57,2797,0.16,0.57,2289,0.13,0.58,2500,0.15,0.57,3354,0.2,0.58,3497,0.21,0.59,2588,0.15,0.58,2829,0.17,0.6,2628,0.15,0.57,2765,0.16,0.58,3262,0.19,0.58,3533,0.21,0.59,2003,0.12,0.55,4925,0.29,0.59,1994,0.12,0.57,2885,0.17,0.57,2408,0.14,0.59,2904,0.17,0.58,1901,0.11,0.55
18 a 20 años,37,0.16,0.01,56,0.25,0.01,44,0.19,0.01,18,0.08,0.01,18,0.08,0.01,56,0.25,0.01,39,0.17,0.01,46,0.2,0.01,51,0.22,0.01,31,0.14,0.01,34,0.15,0.01,28,0.12,0.01,30,0.13,0.01,31,0.14,0.01,33,0.14,0.01,46,0.2,0.01,44,0.19,0.01,45,0.2,0.01,30,0.13,0.01,29,0.13,0.01,32,0.14,0.01,54,0.24,0.01,45,0.2,0.01,39,0.17,0.01,35,0.15,0.01,44,0.19,0.01,36,0.16,0.01,47,0.21,0.01,42,0.18,0.01,25,0.11,0.01,58,0.25,0.01,23,0.1,0.01,33,0.14,0.01,33,0.14,0.01,46,0.2,0.01,36,0.16,0.01
21 a 30 años,604,0.17,0.14,752,0.21,0.11,663,0.19,0.13,430,0.12,0.12,302,0.08,0.13,830,0.23,0.11,387,0.11,0.12,816,0.23,0.13,725,0.2,0.13,519,0.15,0.11,519,0.15,0.11,615,0.17,0.12,489,0.14,0.12,565,0.16,0.13,544,0.15,0.12,649,0.18,0.11,676,0.19,0.12,658,0.18,0.12,558,0.16,0.11,508,0.14,0.13,527,0.15,0.12,721,0.2,0.13,705,0.2,0.12,562,0.16,0.13,566,0.16,0.12,537,0.15,0.12,565,0.16,0.12,706,0.2,0.13,739,0.21,0.12,468,0.13,0.13,977,0.27,0.12,402,0.11,0.11,557,0.16,0.11,556,0.16,0.14,640,0.18,0.13,448,0.13,0.13
31 a 40 años,1284,0.13,0.3,2125,0.22,0.32,1678,0.18,0.33,1040,0.11,0.3,834,0.09,0.35,2616,0.27,0.36,1045,0.11,0.33,2053,0.21,0.33,1791,0.19,0.32,1428,0.15,0.3,1586,0.17,0.34,1674,0.18,0.33,1346,0.14,0.34,1416,0.15,0.33,1519,0.16,0.34,1809,0.19,0.31,1730,0.18,0.32,1757,0.18,0.32,1738,0.18,0.35,1284,0.13,0.32,1424,0.15,0.33,1857,0.19,0.32,1887,0.2,0.32,1385,0.15,0.31,1551,0.16,0.33,1529,0.16,0.33,1521,0.16,0.32,1956,0.2,0.35,1906,0.2,0.32,1111,0.12,0.3,2612,0.27,0.31,1168,0.12,0.33,1642,0.17,0.33,1486,0.16,0.36,1634,0.17,0.33,1032,0.11,0.3
41 a 50 años,1328,0.14,0.31,2128,0.23,0.32,1682,0.18,0.33,1115,0.12,0.32,741,0.08,0.31,2353,0.25,0.32,1026,0.11,0.32,1990,0.21,0.32,1671,0.18,0.3,1516,0.16,0.32,1516,0.16,0.33,1628,0.17,0.32,1277,0.14,0.32,1333,0.14,0.31,1378,0.15,0.31,1955,0.21,0.34,1695,0.18,0.31,1706,0.18,0.31,1544,0.17,0.31,1251,0.13,0.32,1410,0.15,0.32,1777,0.19,0.31,1916,0.21,0.32,1441,0.15,0.32,1528,0.16,0.32,1464,0.16,0.32,1573,0.17,0.33,1707,0.18,0.31,1932,0.21,0.32,1131,0.12,0.31,2639,0.28,0.32,1174,0.13,0.33,1629,0.18,0.32,1272,0.14,0.31,1539,0.17,0.31,1081,0.12,0.31
